04145001,Ng?ti Kearoa,Kearoa,"Apirana Road, Horohoro"
04145002,Ng?ti Kearoa,Rongomaipapa,"Rongomai Road, Horohoro"
04145003,Ng?ti Kearoa,T?rewa Pounamu (Taharangi),"T?rewa Road, Rotorua"
04145004,Ng?ti Tuar?,Kearoa,"Apirana Road, Horohoro"
04145005,Ng?ti Tuar?,Rongomaipapa,"Rongomai Road, Horohoro"
04145006,Ng?ti Tuar?,T?rewa Pounamu (Taharangi),"T?rewa Road, Rotorua"
