07115001,Ng?i Tamakahu,Tamakahu,"3502 SH 2, N?haka"
07115002,Ng?i Te Rehu,Te Poho o Te Rehu (Te Rehu),"Pomana P? Road, N?haka"
07115003,Ng?i Tureia,Kahungunu (Te T?hinga),"Ihaka Street, N?haka"
07115004,Ng?i Tureia,Te Kotahitanga,"Epanaia Street, N?haka"
07115005,Ng?ti Kauaha,Te Manutai,"2648 SH 2, N?haka"
07115006,Ng?ti Rangi,T?ne-nui-a-Rangi,"3563 SH 2, N?haka"
07115007,Ng?ti Rangi,Te Poho o Te Rehu (Te Rehu),"Pomana P? Road, N?haka"
