04055001,Ng?ti Kur?,Te Matai (Ng?ti Kur?),"McKeeing Road, Rangiuru"
04055002,Ng?ti Marukukere,Te Paamu,"Malcolm Avenue, Rangiuru"
04055003,Ng?ti Moko,Moko (Ng?ti Moko),"SH2, Waitangi, Te Puke"
04055004,Ng?ti Tuheke,Makahae (Te Kahika),"20 Te Kahika Road, Te Puke"
,,Tawakepito,"Te Kahika Road, Te Puke"
