08015001,Manukorihi,?wae (Manukorihi),"Richmond Street, Waitara"
,Ng?ti R?hiri,?wae (Manukorihi),"Richmond Street, Waitara"
,Ng?ti Te Whiti,?wae (Manukorihi),"Richmond Street, Waitara"
,Otaraua,Mangaemiemi (Otaraua),"Tikorangi Road, Tikorangi"
,Pukerangiora,Kairau,"Matarikoriko Road, Brixton"
,Pukerangiora,Te Kohanga Moa,"James Street, Inglewood"
,Puketapu,Muru Raupatu,"Te Arei Road West, Bell Block"
