05055001,Moewhare,Moewhare (Karangaranga),"1027 Kopuriki Road, Murupara"
05055002,Ng?i Tokowaru,T?papa,"1567 Kopuriki Road, Murupara"
05055003,Ng?ti Hui,Rangitahi,"Ng?ti Manawa Road, Murupara"
05055004,Ng?ti Koro,Painoaiho,"Whirinaki Road, Galatea"
